activation,alg,alpha,batch_size,hidden_layer_sizes,learning_rate,learning_rate_init,momentum,n_iter_no_change,nesterovs_momentum,power_t,random_state,score,solver
relu,passive,1.0139254075588143e-05,32,"(12, 12)",constant,0.0018935521797562953,0.8058058058058059,inf,True,0.6501501501501502,7840,0.9109884836852208,sgd
relu,passive,2.169383518385182e-06,128,"(12, 12)",constant,0.0035772850993678732,0.8888888888888888,inf,True,0.21371371371371373,5784,0.9094289827255279,sgd
relu,passive,0.0006558685659571429,64,"(6, 6, 6, 6)",constant,0.0004155455334718875,0.8808808808808809,inf,True,0.6725725725725725,8366,0.5467850287907869,sgd
relu,passive,1.1247371783647507e-05,128,"(6, 6, 6, 6)",constant,0.005724766239702178,0.7597597597597597,inf,True,0.8079079079079079,2313,0.9084692898272553,sgd
relu,passive,9.461848194721993e-06,32,"(12, 6, 3, 3)",constant,0.003763358362286533,0.05105105105105105,inf,True,0.33223223223223225,5891,0.8205374280230326,sgd
relu,passive,8.768856094587427e-05,64,"(12, 12)",invscaling,0.00326222200971167,0.8938938938938938,inf,True,0.11921921921921923,2606,0.9209452975047985,sgd
relu,passive,0.00021395888713434216,64,"(24,)",constant,0.0033847728559459832,0.7367367367367368,inf,True,0.8551551551551552,5879,0.8807581573896354,sgd
relu,passive,2.763385290053173e-06,128,"(12, 12)",constant,0.005293266058360562,0.2012012012012012,inf,True,0.13923923923923925,3923,0.7615163147792706,sgd
relu,passive,0.0002578762887593801,64,"(24,)",constant,0.002417594079169128,0.9879879879879879,inf,True,0.7790790790790791,2135,0.8991122840690979,sgd
relu,passive,4.871780218794631e-06,32,"(6, 6, 6, 6)",constant,0.0036104185971733375,0.8918918918918919,inf,True,0.5548548548548549,6772,0.8887955854126679,sgd
relu,passive,0.00021102034285685944,256,"(24,)",constant,0.006394488428556937,0.7007007007007007,inf,True,0.7854854854854855,2700,0.7036948176583493,sgd
relu,passive,5.594325706169377e-05,512,"(12, 6, 3, 3)",constant,0.004673795107992464,0.8828828828828829,inf,True,0.1024024024024024,2196,0.5978886756238004,sgd
relu,passive,0.0001291549665014884,128,"(12, 6, 3, 3)",constant,0.0045462954695324,0.92992992992993,inf,True,0.16166166166166168,423,0.8531669865642995,sgd
relu,passive,0.0006120498372476697,128,"(12, 12)",constant,0.009593608287093146,0.5865865865865866,inf,True,0.8239239239239239,4420,0.9082293666026872,sgd
relu,passive,1.46273335620113e-06,256,"(12, 12)",constant,0.009418331534647951,0.8908908908908909,inf,True,0.4195195195195195,9327,0.9117082533589251,sgd
relu,passive,1.9828839491270713e-05,64,"(12, 12)",constant,0.009549485639791966,0.3863863863863864,inf,True,0.256956956956957,6615,0.908109404990403,sgd
relu,passive,8.9526571259964e-06,128,"(6, 6, 6, 6)",invscaling,0.0034477640547344642,0.954954954954955,inf,True,0.12162162162162163,1099,0.8147792706333973,sgd
relu,passive,0.0007275483529196225,128,"(6, 6, 6, 6)",constant,0.007109709432312438,0.6126126126126126,inf,True,0.4067067067067067,9252,0.8967130518234165,sgd
relu,passive,2.1102034285685966e-06,32,"(12, 12)",constant,0.0004771760948938746,0.6226226226226226,inf,True,0.6797797797797798,42,0.5111564299424184,sgd
relu,passive,0.0004242556430717777,32,"(4, 4, 4, 4, 4, 4)",constant,0.0004771760948938746,0.955955955955956,inf,True,0.13043043043043043,1316,0.8304942418426103,sgd
relu,passive,0.0003798215306190736,32,"(12, 12)",invscaling,0.004916903577628032,0.7937937937937938,inf,True,0.18808808808808808,4157,0.8684021113243762,sgd
relu,passive,2.8018665564591952e-06,32,"(24,)",constant,0.005492116483887789,0.5445445445445445,inf,True,0.37627627627627624,5796,0.8915547024952015,sgd
relu,passive,0.0002340827276178292,64,"(12, 12)",constant,0.0007225349491787215,0.8318318318318318,inf,True,0.7966966966966967,7328,0.8770393474088292,sgd
relu,passive,2.6694784940343236e-06,256,"(6, 6, 6, 6)",constant,0.0002314005380130654,0.992992992992993,inf,True,0.44914914914914916,9048,0.8504078694817658,sgd
relu,passive,0.0006120498372476697,256,"(12, 12)",constant,0.0027254325312810277,0.9279279279279279,inf,True,0.34024024024024024,6886,0.9004318618042226,sgd
relu,passive,2.6510836019085362e-05,32,"(24,)",invscaling,0.008668379930019773,0.95995995995996,inf,True,0.16086086086086088,1602,0.886996161228407,sgd
relu,passive,6.468607661546321e-05,32,"(6, 6, 6, 6)",constant,0.005568596444286409,0.9129129129129129,inf,True,0.8111111111111111,6285,0.9030710172744721,sgd
relu,passive,2.8804441533962977e-05,128,"(12, 12)",constant,0.0002900430493863992,0.973973973973974,inf,True,0.7406406406406406,4132,0.8974328214971209,sgd
relu,passive,3.798215306190736e-05,64,"(12, 6, 3, 3)",constant,0.002543345761304648,0.8598598598598598,inf,True,0.8655655655655656,9545,0.7739923224568138,sgd
relu,passive,9.593608287093147e-06,32,"(12, 6, 3, 3)",constant,0.0028408836901833013,0.8378378378378378,inf,True,0.2945945945945946,6590,0.8839971209213052,sgd
relu,passive,2.5966559729348725e-05,32,"(12, 12)",constant,0.007109709432312438,0.15315315315315314,inf,True,0.8023023023023023,4199,0.9089491362763915,sgd
relu,passive,1.0940547072057435e-05,32,"(6, 6, 6, 6)",constant,0.008911482322840203,0.07807807807807808,inf,True,0.6133133133133133,9511,0.885556621880998,sgd
relu,passive,2.5966559729348724e-06,64,"(12, 12)",constant,0.007653919388230148,0.9049049049049049,inf,True,0.6333333333333333,6935,0.9129078694817658,sgd
relu,passive,1.3462605792989111e-06,512,"(12, 12)",constant,0.005542985515684669,0.8178178178178178,inf,True,0.6029029029029029,3445,0.8656429942418427,sgd
relu,passive,0.0002821307675939471,64,"(12, 12)",constant,0.004341478330055093,0.7627627627627628,inf,True,0.8895895895895896,1355,0.9035508637236085,sgd
relu,passive,3.720236681413066e-05,32,"(6, 6, 6, 6)",constant,0.0071755609189369214,0.001001001001001001,inf,True,0.7638638638638638,2529,0.8970729366602687,sgd
relu,passive,1.8249932448161504e-05,256,"(12, 12)",constant,0.003528154115380883,0.9129129129129129,inf,True,0.42912912912912915,9723,0.9067898272552783,sgd
relu,passive,0.0007427982482564918,256,"(4, 4, 4, 4, 4, 4)",constant,0.008239785684528511,0.8988988988988988,inf,True,0.8031031031031031,7247,0.7226487523992322,sgd
relu,passive,3.1296480106707505e-06,32,"(12, 12)",constant,0.00326222200971167,0.6436436436436437,inf,True,0.3354354354354354,2326,0.9088291746641075,sgd
relu,passive,2.0526377527092522e-06,128,"(6, 6, 6, 6)",constant,0.0036271002523306484,0.5175175175175175,inf,True,0.256956956956957,2422,0.8115403071017274,sgd
relu,passive,2.3570694139967276e-05,64,"(6, 6, 6, 6)",constant,0.005568596444286409,0.19519519519519518,inf,True,0.43073073073073076,301,0.8608445297504799,sgd
relu,passive,1.4933932161242533e-06,64,"(24,)",constant,0.004871780218794631,0.6146146146146146,inf,True,0.7086086086086086,28,0.8800383877159309,sgd
relu,passive,0.0009593608287093146,256,"(12, 12)",constant,0.0020479120966650855,0.933933933933934,inf,True,0.4067067067067067,1020,0.8926343570057581,sgd
relu,passive,1.3005112521734099e-05,32,"(4, 4, 4, 4, 4, 4)",constant,0.001783410220710008,0.963963963963964,inf,True,0.1896896896896897,5966,0.9055902111324377,sgd
relu,passive,0.00014526539259467812,32,"(12, 12)",constant,0.0029071233772725753,0.48348348348348347,inf,True,0.7750750750750751,8461,0.8965930902111324,sgd
relu,passive,0.0007275483529196225,64,"(12, 12)",constant,0.004165044248545185,0.12312312312312312,inf,True,0.7670670670670671,8024,0.8995921305182342,sgd
relu,passive,0.00022302232979659386,64,"(24,)",constant,0.0075836779149971905,0.4184184184184184,inf,True,0.3490490490490491,4769,0.8805182341650671,sgd
relu,passive,6.120498372476703e-06,64,"(24,)",constant,0.002801866556459195,0.8828828828828829,inf,True,0.36106106106106106,4959,0.8835172744721689,sgd
relu,passive,5.8717663907332614e-05,128,"(24,)",constant,0.008628512566366887,0.984984984984985,inf,True,0.39069069069069073,9749,0.8991122840690979,sgd
relu,passive,0.00016913295170296487,32,"(12, 12)",constant,0.0029071233772725753,0.44644644644644643,inf,True,0.3834834834834835,1887,0.895753358925144,sgd
relu,passive,5.711586478126435e-05,32,"(12, 12)",constant,0.004962444877628913,0.015015015015015015,inf,True,0.39789789789789787,9761,0.8945537428023033,sgd
relu,passive,3.5938136638046256e-05,32,"(12, 12)",constant,0.004203621683844714,0.17717717717717718,inf,True,0.20810810810810812,1985,0.883637236084453,sgd
relu,passive,4.7717609489387505e-05,32,"(6, 6, 6, 6)",constant,0.0008890965989529158,0.8478478478478478,inf,True,0.8623623623623624,450,0.8989923224568138,sgd
relu,passive,2.9004304938639916e-06,256,"(12, 12)",invscaling,0.009817298406188842,0.996996996996997,inf,True,0.15525525525525527,9464,0.9139875239923224,sgd
relu,passive,0.00036438589837635443,32,"(6, 6, 6, 6)",constant,0.002462585916350547,0.9769769769769769,inf,True,0.7294294294294295,4230,0.9027111324376199,sgd
